VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
2569.10,COP,14/06/2006,14/06/2006
2570.11,COP,15/06/2006,15/06/2006
2564.30,COP,16/06/2006,16/06/2006
2559.04,COP,17/06/2006,20/06/2006
2568.12,COP,21/06/2006,21/06/2006
2566.76,COP,22/06/2006,22/06/2006
2578.02,COP,23/06/2006,23/06/2006
2607.13,COP,24/06/2006,27/06/2006
2619.75,COP,28/06/2006,28/06/2006
2634.06,COP,29/06/2006,29/06/2006
2633.12,COP,30/06/2006,30/06/2006
2579.08,COP,01/07/2006,05/07/2006
2574.74,COP,06/07/2006,06/07/2006
2562.85,COP,07/07/2006,07/07/2006
2525.50,COP,08/07/2006,10/07/2006
2491.45,COP,11/07/2006,11/07/2006
2488.33,COP,12/07/2006,12/07/2006
2512.40,COP,13/07/2006,13/07/2006
2534.13,COP,14/07/2006,14/07/2006
2549.77,COP,15/07/2006,17/07/2006
2556.72,COP,18/07/2006,18/07/2006
1889.61,COP,09/07/2010,09/07/2010
1877.66,COP,10/07/2010,12/07/2010
1877.20,COP,13/07/2010,13/07/2010
1871.19,COP,14/07/2010,14/07/2010
1864.04,COP,23/07/2010,23/07/2010
1867.47,COP,24/07/2010,26/07/2010
1859.50,COP,27/07/2010,27/07/2010
1852.83,COP,28/07/2010,28/07/2010
2553.02,COP,23/10/2004,25/10/2004
2277.99,COP,18/11/2005,18/11/2005
2277.73,COP,19/11/2005,21/11/2005
2276.64,COP,22/11/2005,22/11/2005
2568.11,COP,26/10/2004,26/10/2004
2278.48,COP,23/11/2005,23/11/2005
2277.92,COP,24/11/2005,25/11/2005
2275.40,COP,26/11/2005,28/11/2005
2273.08,COP,29/11/2005,29/11/2005
2274.04,COP,30/11/2005,30/11/2005
2274.71,COP,01/12/2005,01/12/2005
2272.95,COP,02/12/2005,02/12/2005
2274.39,COP,03/12/2005,05/12/2005
2274.10,COP,06/12/2005,06/12/2005
2274.19,COP,07/12/2005,07/12/2005
3447.76,COP,16/08/2019,16/08/2019
3364.24,COP,17/12/2019,17/12/2019
3651.42,COP,03/06/2020,03/06/2020
3745.41,COP,01/09/2020,01/09/2020
3640.20,COP,06/03/2021,08/03/2021
3640.07,COP,24/04/2021,26/04/2021
3197.50,COP,12/07/2019,12/07/2019
3451.02,COP,26/09/2019,26/09/2019
3418.48,COP,10/12/2019,10/12/2019
3646.22,COP,13/11/2020,13/11/2020
3728.09,COP,14/05/2021,14/05/2021
3981.16,COP,31/12/2021,03/01/2022
635.86,COP,05/03/1992,05/03/1992
636.73,COP,06/03/1992,06/03/1992
636.22,COP,07/03/1992,09/03/1992
635.88,COP,10/03/1992,10/03/1992
639.78,COP,11/03/1992,11/03/1992
639.38,COP,12/03/1992,12/03/1992
641.29,COP,13/03/1992,13/03/1992
642.00,COP,14/03/1992,16/03/1992
644.13,COP,17/03/1992,17/03/1992
643.83,COP,18/03/1992,18/03/1992
642.59,COP,19/03/1992,19/03/1992
641.53,COP,20/03/1992,20/03/1992
640.37,COP,21/03/1992,24/03/1992
642.00,COP,25/03/1992,25/03/1992
641.81,COP,26/03/1992,26/03/1992
641.22,COP,27/03/1992,27/03/1992
647.24,COP,28/03/1992,30/03/1992
641.59,COP,31/03/1992,31/03/1992
641.98,COP,01/04/1992,01/04/1992
645.14,COP,02/04/1992,02/04/1992
644.77,COP,03/04/1992,03/04/1992
643.11,COP,04/04/1992,06/04/1992
645.73,COP,07/04/1992,07/04/1992
643.98,COP,08/04/1992,08/04/1992
644.61,COP,09/04/1992,09/04/1992
646.50,COP,10/04/1992,10/04/1992
660.57,COP,13/05/1992,13/05/1992
660.88,COP,14/05/1992,14/05/1992
663.43,COP,15/05/1992,15/05/1992
663.58,COP,16/05/1992,18/05/1992
663.75,COP,19/05/1992,19/05/1992
664.50,COP,20/05/1992,20/05/1992
663.10,COP,21/05/1992,21/05/1992
662.60,COP,22/05/1992,22/05/1992
662.11,COP,23/05/1992,25/05/1992
662.15,COP,26/05/1992,26/05/1992
767.40,COP,27/03/1993,29/03/1993
766.79,COP,30/03/1993,30/03/1993
766.41,COP,31/03/1993,31/03/1993
766.44,COP,01/04/1993,01/04/1993
767.98,COP,02/04/1993,02/04/1993
768.46,COP,03/04/1993,05/04/1993
768.31,COP,06/04/1993,06/04/1993
768.52,COP,07/04/1993,07/04/1993
768.60,COP,08/04/1993,12/04/1993
769.34,COP,13/04/1993,13/04/1993
769.80,COP,14/04/1993,14/04/1993
771.56,COP,15/04/1993,15/04/1993
772.71,COP,16/04/1993,16/04/1993
1364.76,COP,26/03/1998,26/03/1998
1365.66,COP,27/03/1998,27/03/1998
1361.49,COP,28/03/1998,30/03/1998
1358.03,COP,31/03/1998,31/03/1998
1360.26,COP,01/04/1998,01/04/1998
1362.54,COP,02/04/1998,02/04/1998
1357.75,COP,03/04/1998,03/04/1998
1357.71,COP,04/04/1998,06/04/1998
1355.50,COP,07/04/1998,07/04/1998
1354.15,COP,08/04/1998,08/04/1998
1357.14,COP,09/04/1998,13/04/1998
1363.38,COP,14/04/1998,14/04/1998
1365.21,COP,15/04/1998,15/04/1998
1364.06,COP,16/04/1998,16/04/1998
1360.74,COP,17/04/1998,17/04/1998
1360.49,COP,18/04/1998,20/04/1998
1360.42,COP,21/04/1998,21/04/1998
1357.51,COP,22/04/1998,22/04/1998
1355.94,COP,23/04/1998,23/04/1998
1354.91,COP,24/04/1998,24/04/1998
1359.99,COP,25/04/1998,27/04/1998
1368.17,COP,28/04/1998,28/04/1998
1371.35,COP,29/04/1998,29/04/1998
1365.72,COP,30/04/1998,30/04/1998
1364.07,COP,01/05/1998,04/05/1998
1369.31,COP,05/05/1998,05/05/1998
1375.39,COP,06/05/1998,06/05/1998
1382.27,COP,07/05/1998,07/05/1998
1383.04,COP,08/05/1998,08/05/1998
1385.38,COP,09/05/1998,11/05/1998
1387.78,COP,12/05/1998,12/05/1998
1318.57,COP,07/01/1998,07/01/1998
1315.95,COP,08/01/1998,08/01/1998
1313.56,COP,09/01/1998,09/01/1998
1315.70,COP,10/01/1998,13/01/1998
1318.25,COP,14/01/1998,14/01/1998
1318.53,COP,15/01/1998,15/01/1998
1319.21,COP,16/01/1998,16/01/1998
1322.16,COP,17/01/1998,19/01/1998
1325.07,COP,20/01/1998,20/01/1998
1327.00,COP,21/01/1998,21/01/1998
1331.48,COP,22/01/1998,22/01/1998
1334.71,COP,23/01/1998,23/01/1998
2076.85,COP,20/05/2000,22/05/2000
2094.73,COP,23/05/2000,23/05/2000
2151.05,COP,05/07/2000,05/07/2000
2163.44,COP,06/07/2000,06/07/2000
2168.65,COP,07/07/2000,07/07/2000
2165.51,COP,08/07/2000,10/07/2000
2155.81,COP,20/07/2000,21/07/2000
2152.30,COP,22/07/2000,24/07/2000
2147.65,COP,25/07/2000,25/07/2000
2153.91,COP,26/07/2000,26/07/2000
2165.37,COP,27/07/2000,27/07/2000
2173.78,COP,28/07/2000,28/07/2000
2172.79,COP,29/07/2000,31/07/2000
2174.55,COP,01/08/2000,01/08/2000
2175.02,COP,02/08/2000,02/08/2000
2173.62,COP,03/08/2000,03/08/2000
2177.67,COP,04/08/2000,04/08/2000
2180.64,COP,05/08/2000,08/08/2000
2176.52,COP,09/08/2000,09/08/2000
2176.17,COP,10/08/2000,10/08/2000
2179.60,COP,11/08/2000,11/08/2000
2180.89,COP,12/08/2000,14/08/2000
2180.99,COP,15/08/2000,15/08/2000
2185.45,COP,16/08/2000,16/08/2000
2185.46,COP,17/08/2000,17/08/2000
2185.75,COP,18/08/2000,18/08/2000
2308.64,COP,04/04/2001,04/04/2001
2315.81,COP,05/04/2001,05/04/2001
2317.46,COP,06/04/2001,06/04/2001
2318.58,COP,07/04/2001,09/04/2001
2315.21,COP,10/04/2001,10/04/2001
2309.84,COP,11/04/2001,11/04/2001
2314.07,COP,12/04/2001,16/04/2001
2320.18,COP,17/04/2001,17/04/2001
2319.57,COP,18/04/2001,18/04/2001
2316.91,COP,19/04/2001,19/04/2001
2327.08,COP,20/04/2001,20/04/2001
2329.73,COP,21/04/2001,23/04/2001
2334.38,COP,24/04/2001,24/04/2001
2339.16,COP,25/04/2001,25/04/2001
2345.21,COP,26/04/2001,26/04/2001
2345.57,COP,27/04/2001,27/04/2001
2346.73,COP,28/04/2001,30/04/2001
2341.09,COP,01/05/2001,02/05/2001
2345.96,COP,03/05/2001,03/05/2001
2349.95,COP,04/05/2001,04/05/2001
2354.47,COP,05/05/2001,07/05/2001
2359.54,COP,08/05/2001,08/05/2001
2359.22,COP,09/05/2001,09/05/2001
2359.98,COP,10/05/2001,10/05/2001
2359.79,COP,11/05/2001,11/05/2001
2367.30,COP,12/05/2001,14/05/2001
2371.58,COP,15/05/2001,15/05/2001
2376.93,COP,16/05/2001,16/05/2001
2378.21,COP,17/05/2001,17/05/2001
2378.41,COP,18/05/2001,18/05/2001
2348.88,COP,19/05/2001,21/05/2001
2314.75,COP,22/05/2001,22/05/2001
2316.72,COP,23/05/2001,23/05/2001
2295.23,COP,24/05/2001,24/05/2001
2310.64,COP,25/05/2001,25/05/2001
2339.98,COP,26/05/2001,29/05/2001
2331.91,COP,30/05/2001,30/05/2001
2324.98,COP,31/05/2001,31/05/2001
2327.25,COP,01/06/2001,01/06/2001
2319.16,COP,02/06/2001,04/06/2001
2296.88,COP,05/06/2001,05/06/2001
2303.37,COP,06/06/2001,06/06/2001
2303.38,COP,07/06/2001,07/06/2001
2303.41,COP,08/06/2001,08/06/2001
2296.31,COP,09/06/2001,11/06/2001
2309.06,COP,12/06/2001,12/06/2001
2313.74,COP,13/06/2001,13/06/2001
2302.16,COP,14/06/2001,14/06/2001
2300.18,COP,15/06/2001,15/06/2001
2303.13,COP,16/06/2001,19/06/2001
2307.78,COP,20/06/2001,20/06/2001
2305.35,COP,21/06/2001,21/06/2001
2300.46,COP,22/06/2001,22/06/2001
2298.88,COP,23/06/2001,26/06/2001
2304.68,COP,27/06/2001,27/06/2001
2307.03,COP,28/06/2001,28/06/2001
2305.33,COP,29/06/2001,29/06/2001
2298.85,COP,30/06/2001,03/07/2001
2300.02,COP,04/07/2001,04/07/2001
2303.26,COP,05/07/2001,05/07/2001
2303.36,COP,06/07/2001,06/07/2001
2304.75,COP,07/07/2001,09/07/2001
2305.37,COP,10/07/2001,10/07/2001
2306.16,COP,11/07/2001,11/07/2001
2312.21,COP,12/07/2001,12/07/2001
2323.99,COP,13/07/2001,13/07/2001
2317.92,COP,14/07/2001,16/07/2001
2302.56,COP,17/07/2001,17/07/2001
2274.06,COP,08/12/2005,09/12/2005
2275.09,COP,10/12/2005,12/12/2005
2275.47,COP,13/12/2005,13/12/2005
2275.33,COP,14/12/2005,14/12/2005
2275.45,COP,15/12/2005,15/12/2005
2276.70,COP,16/12/2005,16/12/2005
2277.85,COP,17/12/2005,19/12/2005
2286.83,COP,20/12/2005,20/12/2005
2286.46,COP,21/12/2005,21/12/2005
2285.61,COP,22/12/2005,22/12/2005
2283.47,COP,23/12/2005,23/12/2005
2282.36,COP,24/12/2005,26/12/2005
2282.36,COP,27/12/2005,27/12/2005
2283.11,COP,28/12/2005,28/12/2005
2282.35,COP,29/12/2005,29/12/2005
2284.22,COP,30/12/2005,03/01/2006
2282.27,COP,04/01/2006,04/01/2006
2282.13,COP,05/01/2006,05/01/2006
2279.99,COP,06/01/2006,06/01/2006
2278.40,COP,07/01/2006,10/01/2006
2276.58,COP,11/01/2006,11/01/2006
2274.73,COP,12/01/2006,12/01/2006
2274.59,COP,13/01/2006,13/01/2006
2273.31,COP,14/01/2006,17/01/2006
2270.88,COP,18/01/2006,18/01/2006
2271.55,COP,19/01/2006,19/01/2006
2269.70,COP,20/01/2006,20/01/2006
2269.41,COP,21/01/2006,23/01/2006
2262.04,COP,24/01/2006,24/01/2006
2262.87,COP,25/01/2006,25/01/2006
2273.50,COP,26/01/2006,26/01/2006
2270.85,COP,27/01/2006,27/01/2006
2266.66,COP,28/01/2006,30/01/2006
2265.65,COP,31/01/2006,31/01/2006
2267.63,COP,01/02/2006,01/02/2006
2267.39,COP,02/02/2006,02/02/2006
2266.07,COP,03/02/2006,03/02/2006
2265.22,COP,04/02/2006,06/02/2006
2259.64,COP,07/02/2006,07/02/2006
2256.57,COP,08/02/2006,08/02/2006
2259.07,COP,09/02/2006,09/02/2006
2256.95,COP,10/02/2006,10/02/2006
2253.10,COP,11/02/2006,13/02/2006
2254.03,COP,14/02/2006,14/02/2006
2254.98,COP,15/02/2006,15/02/2006
2253.68,COP,16/02/2006,16/02/2006
2254.11,COP,17/02/2006,17/02/2006
2253.89,COP,18/02/2006,21/02/2006
2253.42,COP,22/02/2006,22/02/2006
2251.78,COP,23/02/2006,23/02/2006
2249.90,COP,24/02/2006,24/02/2006
2246.18,COP,25/02/2006,27/02/2006
2247.32,COP,28/02/2006,28/02/2006
2245.71,COP,01/03/2006,01/03/2006
2247.48,COP,02/03/2006,02/03/2006
2251.45,COP,03/03/2006,03/03/2006
2256.17,COP,04/03/2006,06/03/2006
2259.12,COP,07/03/2006,07/03/2006
2258.11,COP,08/03/2006,08/03/2006
2254.55,COP,09/03/2006,09/03/2006
2257.67,COP,10/03/2006,10/03/2006
2265.15,COP,11/03/2006,13/03/2006
2263.46,COP,14/03/2006,14/03/2006
2262.41,COP,15/03/2006,15/03/2006
2259.53,COP,16/03/2006,16/03/2006
2258.01,COP,17/03/2006,17/03/2006
2257.01,COP,18/03/2006,21/03/2006
2259.19,COP,22/03/2006,22/03/2006
2263.31,COP,23/03/2006,23/03/2006
2265.49,COP,24/03/2006,24/03/2006
2266.95,COP,25/03/2006,27/03/2006
2268.35,COP,28/03/2006,28/03/2006
2276.08,COP,29/03/2006,29/03/2006
2286.73,COP,30/03/2006,30/03/2006
2552.78,COP,03/09/2004,03/09/2004
2564.89,COP,04/09/2004,07/09/2004
2552.74,COP,08/09/2004,08/09/2004
2536.00,COP,09/09/2004,09/09/2004
2523.08,COP,10/09/2004,10/09/2004
2535.29,COP,11/09/2004,13/09/2004
2525.12,COP,14/09/2004,14/09/2004
2521.77,COP,15/09/2004,15/09/2004
2536.40,COP,16/09/2004,16/09/2004
2522.57,COP,17/09/2004,17/09/2004
2518.30,COP,18/09/2004,20/09/2004
2548.20,COP,21/09/2004,21/09/2004
2561.20,COP,22/09/2004,22/09/2004
2560.66,COP,23/09/2004,23/09/2004
2567.83,COP,24/09/2004,24/09/2004
2602.20,COP,25/09/2004,27/09/2004
2600.64,COP,28/09/2004,28/09/2004
2596.28,COP,29/09/2004,29/09/2004
2595.17,COP,30/09/2004,30/09/2004
2608.30,COP,01/10/2004,01/10/2004
2630.81,COP,02/10/2004,04/10/2004
2629.65,COP,05/10/2004,05/10/2004
2608.36,COP,06/10/2004,06/10/2004
2603.34,COP,07/10/2004,07/10/2004
2601.70,COP,08/10/2004,08/10/2004
2583.74,COP,09/10/2004,12/10/2004
2558.04,COP,13/10/2004,13/10/2004
2553.07,COP,14/10/2004,14/10/2004
1809.65,COP,06/03/2013,06/03/2013
1808.00,COP,07/03/2013,07/03/2013
1803.65,COP,08/03/2013,08/03/2013
1800.45,COP,09/03/2013,11/03/2013
1801.20,COP,12/03/2013,12/03/2013
1801.64,COP,13/03/2013,13/03/2013
1798.56,COP,14/03/2013,14/03/2013
1797.28,COP,15/03/2013,15/03/2013
2612.30,COP,20/04/2004,20/04/2004
2620.94,COP,21/04/2004,21/04/2004
2264.57,COP,02/04/2002,02/04/2002
2257.16,COP,03/04/2002,03/04/2002
2267.99,COP,04/04/2002,04/04/2002
2269.35,COP,05/04/2002,05/04/2002
2263.03,COP,06/04/2002,08/04/2002
2255.02,COP,09/04/2002,09/04/2002
2254.45,COP,10/04/2002,10/04/2002
2257.78,COP,11/04/2002,11/04/2002
2261.66,COP,12/04/2002,12/04/2002
2264.98,COP,13/04/2002,15/04/2002
2266.92,COP,16/04/2002,16/04/2002
2262.56,COP,17/04/2002,17/04/2002
2045.51,COP,10/05/2007,10/05/2007
2041.39,COP,11/05/2007,11/05/2007
2029.20,COP,12/05/2007,14/05/2007
2002.04,COP,15/05/2007,15/05/2007
1995.17,COP,16/05/2007,16/05/2007
1988.01,COP,17/05/2007,17/05/2007
1990.43,COP,18/05/2007,18/05/2007
1985.33,COP,19/05/2007,22/05/2007
1957.54,COP,23/05/2007,23/05/2007
1963.56,COP,24/05/2007,24/05/2007
1962.59,COP,25/05/2007,25/05/2007
1934.55,COP,26/05/2007,29/05/2007
1914.96,COP,30/05/2007,30/05/2007
1930.64,COP,31/05/2007,31/05/2007
1900.09,COP,01/06/2007,01/06/2007
1885.80,COP,02/06/2007,04/06/2007
1882.06,COP,05/06/2007,05/06/2007
1877.88,COP,06/06/2007,06/06/2007
1886.92,COP,07/06/2007,07/06/2007
1900.68,COP,08/06/2007,08/06/2007
1931.36,COP,13/06/2007,13/06/2007
1542.11,COP,01/01/1999,04/01/1999
1545.11,COP,05/01/1999,05/01/1999
1528.28,COP,06/01/1999,06/01/1999
1530.48,COP,07/01/1999,07/01/1999
1543.22,COP,08/01/1999,08/01/1999
1535.96,COP,09/01/1999,12/01/1999
1549.35,COP,13/01/1999,13/01/1999
1588.80,COP,14/01/1999,14/01/1999
1584.42,COP,15/01/1999,15/01/1999
1596.59,COP,16/01/1999,18/01/1999
1580.40,COP,19/01/1999,19/01/1999
1587.18,COP,20/01/1999,20/01/1999
1582.57,COP,21/01/1999,21/01/1999
1589.65,COP,22/01/1999,22/01/1999
1591.81,COP,23/01/1999,25/01/1999
1591.58,COP,26/01/1999,26/01/1999
1591.69,COP,27/01/1999,27/01/1999
1590.33,COP,28/01/1999,28/01/1999
1580.72,COP,29/01/1999,29/01/1999
1582.90,COP,30/01/1999,01/02/1999
1581.27,COP,02/02/1999,02/02/1999
1576.22,COP,03/02/1999,03/02/1999
1574.07,COP,04/02/1999,04/02/1999
1575.69,COP,05/02/1999,05/02/1999
1570.94,COP,06/02/1999,08/02/1999
1562.14,COP,09/02/1999,09/02/1999
1563.39,COP,10/02/1999,10/02/1999
1570.81,COP,11/02/1999,11/02/1999
1317.15,COP,06/01/1998,06/01/1998
1951.56,COP,31/03/2000,31/03/2000
2031.86,COP,10/05/2000,10/05/2000
2171.63,COP,11/07/2000,11/07/2000
2183.01,COP,19/08/2000,22/08/2000
1494.11,COP,19/12/1998,21/12/1998
1477.51,COP,22/12/1998,22/12/1998
1467.04,COP,23/12/1998,23/12/1998
1484.88,COP,24/12/1998,24/12/1998
1484.88,COP,25/12/1998,28/12/1998
1507.52,COP,29/12/1998,29/12/1998
1535.55,COP,30/12/1998,30/12/1998
1542.11,COP,31/12/1998,31/12/1998
3126.19,COP,23/03/2019,26/03/2019
3174.79,COP,30/03/2019,01/04/2019
3476.19,COP,21/01/2021,21/01/2021
3676.94,COP,04/03/2021,04/03/2021
3609.20,COP,05/06/2021,08/06/2021
3950.43,COP,12/08/2021,12/08/2021
3440.66,COP,22/11/2019,22/11/2019
3253.89,COP,10/01/2020,10/01/2020
3288.05,COP,14/01/2020,14/01/2020
3881.80,COP,03/10/2020,05/10/2020
3874.95,COP,21/08/2021,23/08/2021
3834.66,COP,23/09/2021,23/09/2021
2298.76,COP,18/07/2001,18/07/2001
2298.63,COP,19/07/2001,19/07/2001
2301.67,COP,20/07/2001,23/07/2001
2302.26,COP,24/07/2001,24/07/2001
2301.56,COP,25/07/2001,25/07/2001
2302.70,COP,26/07/2001,26/07/2001
2301.53,COP,27/07/2001,27/07/2001
2301.70,COP,28/07/2001,30/07/2001
2298.27,COP,31/07/2001,31/07/2001
2293.25,COP,01/08/2001,01/08/2001
2295.19,COP,02/08/2001,02/08/2001
2298.91,COP,03/08/2001,03/08/2001
2295.72,COP,04/08/2001,06/08/2001
2291.46,COP,07/08/2001,08/08/2001
2295.05,COP,09/08/2001,09/08/2001
2291.50,COP,10/08/2001,10/08/2001
2288.03,COP,11/08/2001,13/08/2001
2284.90,COP,14/08/2001,14/08/2001
2284.98,COP,15/08/2001,15/08/2001
2291.41,COP,16/08/2001,16/08/2001
2288.18,COP,17/08/2001,17/08/2001
2285.06,COP,18/08/2001,21/08/2001
2283.86,COP,22/08/2001,22/08/2001
2279.25,COP,23/08/2001,23/08/2001
2275.07,COP,24/08/2001,24/08/2001
2273.50,COP,25/08/2001,27/08/2001
2282.56,COP,28/08/2001,28/08/2001
2290.57,COP,29/08/2001,29/08/2001
2297.24,COP,30/08/2001,30/08/2001
2301.23,COP,31/08/2001,31/08/2001
2296.85,COP,01/09/2001,03/09/2001
2305.15,COP,04/09/2001,04/09/2001
2305.28,COP,05/09/2001,05/09/2001
2312.87,COP,06/09/2001,06/09/2001
2317.02,COP,07/09/2001,07/09/2001
2320.09,COP,08/09/2001,10/09/2001
2324.78,COP,11/09/2001,11/09/2001
2341.28,COP,12/09/2001,12/09/2001
2341.14,COP,13/09/2001,13/09/2001
2337.25,COP,14/09/2001,14/09/2001
2342.44,COP,15/09/2001,17/09/2001
2342.18,COP,18/09/2001,18/09/2001
2338.39,COP,19/09/2001,19/09/2001
2342.04,COP,20/09/2001,20/09/2001
2341.68,COP,21/09/2001,21/09/2001
2342.18,COP,22/09/2001,24/09/2001
2329.70,COP,25/09/2001,25/09/2001
2327.09,COP,26/09/2001,26/09/2001
2328.49,COP,27/09/2001,27/09/2001
2328.75,COP,28/09/2001,28/09/2001
2332.19,COP,29/09/2001,01/10/2001
2338.45,COP,02/10/2001,02/10/2001
2334.24,COP,03/10/2001,03/10/2001
2336.18,COP,04/10/2001,04/10/2001
2336.28,COP,05/10/2001,05/10/2001
2331.03,COP,06/10/2001,08/10/2001
2331.02,COP,09/10/2001,09/10/2001
2328.91,COP,10/10/2001,10/10/2001
2320.41,COP,11/10/2001,11/10/2001
2312.33,COP,12/10/2001,12/10/2001
2314.74,COP,13/10/2001,16/10/2001
2303.30,COP,17/10/2001,17/10/2001
2300.01,COP,18/10/2001,18/10/2001
2313.24,COP,19/10/2001,19/10/2001
2315.26,COP,20/10/2001,22/10/2001
2318.47,COP,23/10/2001,23/10/2001
2316.14,COP,24/10/2001,24/10/2001
2319.53,COP,25/10/2001,25/10/2001
2316.68,COP,26/10/2001,26/10/2001
2314.50,COP,27/10/2001,29/10/2001
2311.42,COP,30/10/2001,30/10/2001
2310.02,COP,31/10/2001,31/10/2001
2309.12,COP,01/11/2001,01/11/2001
2309.89,COP,02/11/2001,02/11/2001
2309.42,COP,03/11/2001,06/11/2001
2309.22,COP,07/11/2001,07/11/2001
2306.57,COP,08/11/2001,08/11/2001
2307.24,COP,09/11/2001,09/11/2001
2303.68,COP,10/11/2001,13/11/2001
2300.69,COP,14/11/2001,14/11/2001
2302.81,COP,15/11/2001,15/11/2001
2311.57,COP,16/11/2001,16/11/2001
2314.33,COP,17/11/2001,19/11/2001
2310.90,COP,20/11/2001,20/11/2001
2314.86,COP,21/11/2001,21/11/2001
2319.34,COP,22/11/2001,22/11/2001
2317.57,COP,23/11/2001,23/11/2001
2316.40,COP,24/11/2001,26/11/2001
2313.26,COP,27/11/2001,27/11/2001
2312.90,COP,28/11/2001,28/11/2001
2310.97,COP,29/11/2001,29/11/2001
2308.59,COP,30/11/2001,30/11/2001
2303.35,COP,01/12/2001,03/12/2001
2304.13,COP,04/12/2001,04/12/2001
2314.76,COP,05/12/2001,05/12/2001
2315.36,COP,06/12/2001,06/12/2001
2314.89,COP,07/12/2001,07/12/2001
2310.90,COP,08/12/2001,10/12/2001
2308.41,COP,11/12/2001,11/12/2001
2306.56,COP,12/12/2001,12/12/2001
2307.12,COP,13/12/2001,13/12/2001
2312.00,COP,14/12/2001,14/12/2001
2318.67,COP,15/12/2001,17/12/2001
2310.58,COP,18/12/2001,18/12/2001
2306.82,COP,19/12/2001,19/12/2001
2307.10,COP,20/12/2001,20/12/2001
2306.88,COP,21/12/2001,21/12/2001
2303.15,COP,22/12/2001,24/12/2001
2297.59,COP,25/12/2001,25/12/2001
2297.59,COP,26/12/2001,26/12/2001
2297.17,COP,27/12/2001,27/12/2001
2301.33,COP,28/12/2001,28/12/2001
2291.18,COP,29/12/2001,02/01/2002
2182.56,COP,12/07/2000,12/07/2000
2172.16,COP,13/07/2000,13/07/2000
2166.22,COP,14/07/2000,14/07/2000
2156.32,COP,15/07/2000,17/07/2000
2144.01,COP,18/07/2000,18/07/2000
2254.35,COP,25/01/2001,25/01/2001
2250.03,COP,26/01/2001,26/01/2001
2245.46,COP,27/01/2001,29/01/2001
2240.56,COP,30/01/2001,30/01/2001
2240.80,COP,31/01/2001,31/01/2001
2242.08,COP,01/02/2001,01/02/2001
2240.04,COP,02/02/2001,02/02/2001
2242.20,COP,03/02/2001,05/02/2001
2238.35,COP,06/02/2001,06/02/2001
2235.03,COP,07/02/2001,07/02/2001
2238.09,COP,08/02/2001,08/02/2001
2242.68,COP,09/02/2001,09/02/2001
2237.58,COP,10/02/2001,12/02/2001
2229.59,COP,13/02/2001,13/02/2001
2237.37,COP,14/02/2001,14/02/2001
2239.03,COP,15/02/2001,15/02/2001
2238.61,COP,16/02/2001,16/02/2001
2238.51,COP,17/02/2001,19/02/2001
2245.16,COP,20/02/2001,20/02/2001
2247.09,COP,21/02/2001,21/02/2001
2252.65,COP,22/02/2001,22/02/2001
2252.86,COP,23/02/2001,23/02/2001
2257.70,COP,24/02/2001,26/02/2001
2256.42,COP,27/02/2001,27/02/2001
2257.45,COP,28/02/2001,28/02/2001
2259.64,COP,01/03/2001,01/03/2001
2265.44,COP,02/03/2001,02/03/2001
2264.09,COP,03/03/2001,05/03/2001
2259.07,COP,06/03/2001,06/03/2001
2260.33,COP,07/03/2001,07/03/2001
2262.06,COP,08/03/2001,08/03/2001
2262.55,COP,09/03/2001,09/03/2001
1057.82,COP,30/01/1997,30/01/1997
1070.97,COP,31/01/1997,31/01/1997
1064.00,COP,01/02/1997,03/02/1997
1065.98,COP,04/02/1997,04/02/1997
1076.25,COP,05/02/1997,05/02/1997
1071.88,COP,06/02/1997,06/02/1997
1070.08,COP,07/02/1997,07/02/1997
1066.44,COP,08/02/1997,10/02/1997
1074.25,COP,11/02/1997,11/02/1997
1075.17,COP,12/02/1997,12/02/1997
1075.51,COP,13/02/1997,13/02/1997
1073.36,COP,14/02/1997,14/02/1997
1075.00,COP,15/02/1997,17/02/1997
1076.04,COP,18/02/1997,18/02/1997
1075.11,COP,19/02/1997,19/02/1997
1074.50,COP,20/02/1997,20/02/1997
1074.10,COP,21/02/1997,21/02/1997
1073.42,COP,22/02/1997,24/02/1997
1078.23,COP,25/02/1997,25/02/1997
1084.09,COP,26/02/1997,26/02/1997
877.90,COP,29/04/1995,01/05/1995
877.90,COP,02/05/1995,02/05/1995
880.63,COP,03/05/1995,03/05/1995
882.97,COP,04/05/1995,04/05/1995
882.24,COP,05/05/1995,05/05/1995
881.07,COP,06/05/1995,08/05/1995
881.33,COP,09/05/1995,09/05/1995
878.87,COP,10/05/1995,10/05/1995
880.25,COP,11/05/1995,11/05/1995
881.07,COP,12/05/1995,12/05/1995
879.35,COP,13/05/1995,15/05/1995
877.45,COP,16/05/1995,16/05/1995
875.17,COP,17/05/1995,17/05/1995
874.74,COP,18/05/1995,18/05/1995
875.75,COP,19/05/1995,19/05/1995
873.52,COP,20/05/1995,22/05/1995
1564.04,COP,12/02/1999,12/02/1999
1565.57,COP,13/02/1999,15/02/1999
1557.79,COP,16/02/1999,16/02/1999
1561.53,COP,17/02/1999,17/02/1999
1569.40,COP,18/02/1999,18/02/1999
1567.17,COP,19/02/1999,19/02/1999
1560.46,COP,20/02/1999,22/02/1999
1556.65,COP,23/02/1999,23/02/1999
1550.88,COP,24/02/1999,24/02/1999
1557.97,COP,25/02/1999,25/02/1999
1572.46,COP,26/02/1999,26/02/1999
